,id,submitdate,lastpage,startlanguage,seed,age,gender,gender[other],colorVision,experiencePacman,experienceAI,experienceAI2[1],experienceAI2[2],experienceAI2[3],experienceAI2[4],experienceAI2[5],experienceAI2[other],outcomeAI[1],randVideoSeed,randnumber,videoname1,videoname2,videoname3,retrospectionText,retrospectionQuest,next,infoPacman,gamePacman,regularPill,identifyPacman,powerPill,GhostsBlueWhen,GhostsBlueWhat,infoPacman2,gamePacman2,infoSummary,infoSaliency,greenArea,brightnessArea,quizSummary,infoSummary2,infoSaliency2,retrospectionVideo2,retrospectionClicks2,Intention2,retrospection2[1],retrospection2[2],retrospection2[3],retrospection2[4],retrospection2[5],retrospection2[6],RetrospectionConf2[predictConf1],RetrospectionExpl2,retrospectionVideo3,retrospectionClicks3,Intention3,retrospection3[1],retrospection3[2],retrospection3[3],retrospection3[4],retrospection3[5],retrospection3[6],RetrospectionConf3[predictConf1],RetrospectionExpl3,retrospectionVideo1,retrospectionClicks1,Intention1,retrospection1[1],retrospection1[2],retrospection1[3],retrospection1[4],retrospection1[5],retrospection1[6],RetrospectionConf1[predictConf1],RetrospectionExpl1,explSatisfaction1[1],explSatisfaction1[2],explSatisfaction1[3],explSatisfaction1[4],explSatisfaction1[5],explSatisfaction1[6],comment1,trustDescription2,videos2,videoClicks2A,videoClicks2B,trustBool2,trustConfidence2[confidence1],trustExpl2,trustDescription3,videos3,videoClicks3A,videoClicks3B,trustBool3,trustConfidence3[confidence1],trustExpl3,trustDescription1,videos1,videoClicks1A,videoClicks1B,trustBool1,trustConfidence1[confidence1],trustExpl1,explSatisfaction2[1],explSatisfaction2[2],explSatisfaction2[3],explSatisfaction2[4],explSatisfaction2[5],explSatisfaction2[6],comment2,bonus,code,submit,interviewtime,demographicsTime,ageTime,genderTime,colorVisionTime,experiencePacmanTime,experienceAITime,experienceAI2Time,outcomeAITime,randVideoSeedTime,randnumberTime,groupTime503,videoname1Time,videoname2Time,videoname3Time,retrospectionTextTime,retrospectionQuestTime,nextTime,groupTime451,infoPacmanTime,gamePacmanTime,groupTime453,regularPillTime,identifyPacmanTime,powerPillTime,GhostsBlueWhenTime,GhostsBlueWhatTime,groupTime486,infoPacman2Time,gamePacman2Time,groupTime454,infoSummaryTime,infoSaliencyTime,groupTime455,greenAreaTime,brightnessAreaTime,quizSummaryTime,groupTime487,infoSummary2Time,infoSaliency2Time,retro2Time,retrospectionVideo2Time,retrospectionClicks2Time,Intention2Time,retrospection2Time,RetrospectionConf2Time,RetrospectionExpl2Time,retro3Time,retrospectionVideo3Time,retrospectionClicks3Time,Intention3Time,retrospection3Time,RetrospectionConf3Time,RetrospectionExpl3Time,retro1Time,retrospectionVideo1Time,retrospectionClicks1Time,Intention1Time,retrospection1Time,RetrospectionConf1Time,RetrospectionExpl1Time,groupTime511,explSatisfaction1Time,comment1Time,trust2Time,trustDescription2Time,videos2Time,videoClicks2ATime,videoClicks2BTime,trustBool2Time,trustConfidence2Time,trustExpl2Time,trust3Time,trustDescription3Time,videos3Time,videoClicks3ATime,videoClicks3BTime,trustBool3Time,trustConfidence3Time,trustExpl3Time,trust1Time,trustDescription1Time,videos1Time,videoClicks1ATime,videoClicks1BTime,trustBool1Time,trustConfidence1Time,trustExpl1Time,groupTime509,explSatisfaction2Time,comment2Time,groupTime479,bonusTime,codeTime,submitTime,groupTime542,groupTime532,groupTime533,groupTime540,groupTime534,groupTime535,groupTime541,groupTime545,groupTime543,groupTime539,groupTime525,groupTime515,groupTime516,groupTime523,groupTime517,groupTime518,groupTime524,groupTime528,groupTime526,groupTime522
151,97,1980-01-01 00:00:00,17,en,1391761301,4.0,1.0,,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,3.0,The agent seemed to be paying attention to the area directly in front of it and partly to the areas directly to each side. It seemed to do what it thought was necessary right in it's immediate vicinity.  ,1.0,1.0,0.0,0.0,1.0,0.0,5.0,The agent seemed to be very interested in eating the blue ghosts and normal pills as opposed to anything else that I saw.,,1.0,The AI seemed to be confused at first and then went to eating the regular pills as well as power pills and then the blue ghosts. It seemed to progress in that fashion.,0.0,1.0,1.0,0.0,1.0,0.0,6.0,The clip showed the pacman eating regular pills then eventually power pills and blue ghosts.,,1.0,The strategy of the AI seemed to be to eat the power pills to a great extent.,1.0,0.0,1.0,0.0,0.0,0.0,6.0,The pac man really was only shown eating power pills and the smaller pills directly near them.,3.0,2.0,3.0,,2.0,2.0,The heat maps really did not show much in my opinion it seemed like they were just right around the pacman's general area and really had no bearing on what the pacman did or were it wanted to go.,,,1.0,1.0,1.0,7.0,"Player A not only ate the Power pills, it also ate regular pills and blue ghosts, causing a higher score, where player B just seemed to eat power pills.",,,1.0,1.0,2.0,5.0,"Player A was consistently going after power pills and blue ghosts maximizing points, and even though it died, it still showed a more thorough grasp of what it was supposed to do as opposed to player A.  ",,,1.0,1.0,2.0,3.0,"At first, player B shows some issues on where to go but by the end of the clip is maximizing the points it earns by eating regular pills power pills and blue ghosts. Player A is just eating power pills and not really maximizing points.",3.0,2.0,3.0,,3.0,2.0,"Once again I am not sure the heat maps area good indicator of anything, and I would like to see more of the players performance to get a better understanding of how the agents play.",40.0,83ba21ca,,1186.22,52.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.32,,,,,,,156.38,,,,,,,94.98,,,,,,,,,,97.99,,,,,,,,129.03,,,,,,,,117.12,,,,,,,,,,,,,,,,,,,,,,,,,1.2,113.43,22.32,0.72,30.49,22.85,1.24,68.78,69.09,0.53
152,98,,6,en,1718942228,5.0,1.0,,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.62,111.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,473.52,197.66,2.24,66.24,,,,,
153,99,1980-01-01 00:00:00,17,en,1138593938,4.0,1.0,,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,2.0,The strategy of this agent seems to be more aggressive than the previous two. It seems mostly concerned seeking out and eating the ghosts after consuming power pills. This agents seems intent on winning the round quickly,1.0,0.0,1.0,0.0,1.0,0.0,4.0,"The agent eats several ghosts in these clips. It doesn't seem intent on avoiding the ghosts. To me, clearly this agent is aggressive.",,5.0,"The strategy initially is to hide at the bottom and basically just stay away from the ghosts. In this second short clip, he is eating the ghosts. In the third and fourth clips, Pacman is simply eating pellets. In the last frame he is eating ghosts. When he eating the ghosts, it's an indication that he is relying on going after the power pellets on the screen. The strategy must be to seek out the power pellets so that the Pacman agent can go after the ghosts",1.0,0.0,1.0,0.0,1.0,0.0,2.0,"When the Pacman agent is eating the ghosts, then the strategy has clearly been to seek out the power pellets on the screen. ",,1.0,"The strategy of this Pacman agents seems to be to mainly avoid the ghosts as it eats the normal pills on the screen. Although it can be seen eating a power pill, the clip still does not show Pacman seeking out and eating the ghosts. ",1.0,1.0,1.0,0.0,0.0,0.0,3.0,"Since the Pacman agent doesn't seem to be seeking out and eating the ghosts, I concluded that it is mainly concerned with avoiding the ghosts while it eats the normal pills on the screen. ",4.0,4.0,3.0,,4.0,3.0,no,,,1.0,1.0,1.0,5.0,"Agent A seems to take advantage more effectively of eating the power pills than Agent B. After eating the power pills, A seeks out the ghosts, while B does not. A has a more effective strategy ",,,1.0,1.0,2.0,4.0,"I feel like this one is a close call. Both agents seem to play the game almost equally effective. I'm going with B, as it seems slightly more aggressive. But I might be wrong. ",,,1.0,1.0,2.0,5.0,"I like that agent B seems to have a slightly more aggressive approach to the game. Agent A seems content on simply eating the normal pills and avoiding ghosts. I like that Agent B is shown consuming the normal and power pills, AND going after the ghosts (to get more points)",4.0,3.0,3.0,,4.0,3.0,no,40.0,170aa21cc,,1844.13,75.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.38,,,,,,,480.06,,,,,,,209.85,,,,,,,,,,111.35,,,,,,,,107.95,,,,,,,,141.06,,,,,,,,,,,,,,,,,,,,,,,,,0.49,133.87,184.28,0.66,57.0,109.79,1.19,30.73,27.01,0.39
154,100,1980-01-01 00:00:00,17,en,253565907,3.0,1.0,,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,2.0,eat as many normal pills as possible ,0.0,1.0,1.0,0.0,1.0,0.0,5.0,the ai got the normal pills first then power pill and eat some ghosts,,2.0,eat the power pills and eat the ghosts for more points,1.0,0.0,1.0,0.0,1.0,0.0,7.0,the ai eat the power pills and then went for the blue ghosts,,2.0,get the power pills first ,1.0,0.0,1.0,0.0,0.0,0.0,7.0,because in the video the power pills got eaten first,3.0,2.0,3.0,,3.0,4.0,enjoyed it,,,2.0,2.0,1.0,5.0,Player A used more of the game space,,,1.0,1.0,2.0,7.0,Player b seems more focus on getting more points,,,1.0,1.0,2.0,6.0,Player B was more focused on the normal pills,3.0,3.0,2.0,,4.0,4.0,good,30.0,78da21cb,,1213.68,76.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.51,,,,,,,103.18,,,,,,,149.19,,,,,,,,,,107.1,,,,,,,,78.1,,,,,,,,73.91,,,,,,,,,,,,,,,,,,,,,,,,,1.14,292.28,45.34,0.63,67.55,30.14,0.45,58.47,30.78,1.08
155,101,1980-01-01 00:00:00,17,en,500228672,5.0,1.0,,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,2.0,"To eat Blue ghosts, wait until they're nearby before eating the power pills",1.0,0.0,1.0,0.0,1.0,0.0,7.0,It eats up the blue ghost before eating the power pill,,4.0,"To eat more ghosts, wait until they're nearby before eating the power pills",0.0,1.0,1.0,1.0,0.0,0.0,6.0,Iy moved all the way to eat more ghosts before eating the power pill,,7.0,Turns back after eating the power pill,1.0,1.0,1.0,0.0,0.0,0.0,5.0,I discovered Pacman turns back immediately eating the power pill,4.0,3.0,1.0,,4.0,4.0,,,,1.0,1.0,1.0,3.0,Player A eats up more ghost,,,-1.0,-1.0,2.0,5.0,No idea,,,2.0,3.0,2.0,6.0,"To eat more ghosts, wait until they're nearby before eating the power pills",3.0,2.0,2.0,,4.0,2.0,,40.0,36ea21cc,,1657.95,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.2,,,,,,,164.91,,,,,,,380.45,,,,,,,,,,49.12,,,,,,,,38.89,,,,,,,,374.6,,,,,,,,,,,,,,,,,,,,,,,,,1.42,8.64,73.65,1.86,36.11,315.96,2.1,51.62,7.04,1.23
156,102,,4,en,182652939,3.0,1.0,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A3,A3,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.19,75.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,61.63,447.34,136.1,,,,,,
157,103,,2,en,1361633224,3.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.53,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,
158,104,1980-01-01 00:00:00,17,en,314104341,3.0,1.0,,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,5.0,The strategy of the AI agent was to eat the power pill and then go after the ghosts.,1.0,0.0,0.0,0.0,1.0,0.0,7.0,The green heatmap was constantly on pacman. The AI agent went on to go after the ghosts for more points.,,1.0,The AI agent was focused on getting the power pill and then chasing down the ghosts.,1.0,0.0,0.0,0.0,1.0,1.0,7.0,The gameplay and heatmap focused on those areas.,,1.0,The AI agent avoided the ghosts and prioritized the power pills.,1.0,0.0,1.0,0.0,0.0,0.0,7.0,The green heatmap focused on those 2 things. The gameplay showed the rest.,4.0,3.0,2.0,,4.0,5.0,No comments,,,1.0,1.0,1.0,5.0,I actually saw player A eat 2 ghosts and accumulate points.,,,2.0,1.0,2.0,5.0,Player B seemed to have eaten more ghosts. There were more blue ghosts in the center box.,,,1.0,1.0,2.0,5.0,Player B seemed to have more pills eaten than A. I think both had the same amount of ghosts.,4.0,4.0,2.0,,3.0,2.0,No comments,40.0,142da21cd,,922.96,58.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.35,,,,,,,77.76,,,,,,,104.49,,,,,,,,,,88.95,,,,,,,,71.5,,,,,,,,74.17,,,,,,,,,,,,,,,,,,,,,,,,,1.44,86.0,16.39,1.12,65.63,28.9,1.59,40.17,25.02,0.76
159,105,,8,en,95475416,3.0,2.0,,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.1,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,29.65,45.56,16.05,14.85,23.35,8.18,,,
160,106,1980-01-01 00:00:00,17,en,1067017888,5.0,2.0,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,Getting power pill and eating ghosts,0.0,0.0,1.0,0.0,1.0,0.0,7.0,The Ai would go after the power pills and then chase down the ghosts to eat them,,1.0,I think it was his surroundings. It did not think to much in the future as to where it was going to go next. It was all right around itself,0.0,1.0,0.0,0.0,1.0,0.0,7.0,I wouuld plan ahead and watch where the ghosts were. The Ai was not. It was just worried about what was around him at that time.,,1.0,This Ai wanted to get the power pill.,0.0,0.0,1.0,0.0,0.0,0.0,7.0,All the AI did was go after the power pill.,5.0,5.0,1.0,,5.0,5.0,,,,1.0,1.0,1.0,7.0,AI A was playing very efficiently by eating power pills and eating ghosts while AI B was only eating the power pills.,,,2.0,1.0,2.0,7.0,AI A seemed like it wasnt sure what to do next. AI B was driven and went right after the ghosts and kept moving.,,,1.0,1.0,2.0,7.0,"AI A was only eating the power pills but not eating the ghosts to get them out of his way. AI B was actually trying to clear the board, eating ghosts and everything in its path.",5.0,5.0,1.0,,5.0,5.0,,20.0,53ca21d1,,1177.96,175.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94,,,,,,,136.83,,,,,,,74.54,,,,,,,,,,68.99,,,,,,,,102.02,,,,,,,,85.64,,,,,,,,,,,,,,,,,,,,,,,,,0.69,231.63,72.47,47.78,37.95,24.6,1.13,29.05,25.01,0.59
161,107,,2,en,1671585931,3.0,2.0,,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.43,227.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,,,,,
162,108,1980-01-01 00:00:00,17,en,2093125023,2.0,1.0,,0.0,2.0,0.0,,,,,,,5.0,7,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,used the best strategy to avoid loosing and being ate.,1.0,0.0,1.0,0.0,1.0,0.0,2.0,from what i read and how i feel and understand.,,1.0,it used the best strategy to avoid being ate.,1.0,0.0,0.0,0.0,1.0,0.0,2.0,from what i understood from reading.,,1.0,it used the best strategy to avoid being ate.,1.0,1.0,0.0,0.0,0.0,0.0,1.0,from what i read.,1.0,1.0,3.0,,3.0,4.0,no,,,-1.0,-1.0,1.0,5.0,i liked how they moved and they seemed to be better at it.,,,2.0,2.0,2.0,2.0,seemed to understand and know what it was doing.,,,-1.0,-1.0,1.0,2.0,i like how they moved.,5.0,3.0,5.0,,4.0,5.0,no,20.0,126aa21da,,1034.36,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.84,,,,,,,32.26,,,,,,,290.91,,,,,,,,,,29.05,,,,,,,,33.38,,,,,,,,15.59,,,,,,,,,,,,,,,,,,,,,,,,,0.56,5.73,164.42,101.2,7.01,127.93,83.1,9.53,7.16,0.69
163,109,1980-01-01 00:00:00,17,en,277868103,3.0,2.0,,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,4,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,The strategy employed was to eat as many ghosts as possible. ,1.0,0.0,1.0,1.0,0.0,0.0,7.0,The actions taken by the AI in the video shown always seem to have the goal of eating a ghost.,,2.0,The strategy seems to be to eat as many pills as possible. ,1.0,1.0,1.0,0.0,0.0,0.0,6.0,I watched which areas looked highlighted green and what the intentions were with actions the pacman seemed to be taking.,,1.0,The strategy seemed to be that the AI wanted to get specifically power pills.,1.0,0.0,1.0,0.0,0.0,0.0,6.0,I saw how the areas showed in the video were areas where the power pill was eaten and the green attention areas also seemed to indicate this. ,4.0,4.0,2.0,,4.0,4.0,none,,,1.0,2.0,1.0,7.0,"A timed eating its power pills far better than B, B was terrible at it. A looked like it was doing a successful job in playing the game and B did not.",,,1.0,1.0,1.0,6.0,Both A and B performed quite well though A seemed to do better. A certainly managed to eat more ghosts in the video.,,,1.0,2.0,2.0,7.0,B was alot more accurate than A in trying to score points by eating ghosts. A really did almost nothing useful in the video show. ,5.0,4.0,2.0,,4.0,3.0,none,50.0,45da21da,,974.05,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.76,,,,,,,174.78,,,,,,,100.44,,,,,,,,,,93.02,,,,,,,,90.82,,,,,,,,114.86,,,,,,,,,,,,,,,,,,,,,,,,,0.47,87.39,39.48,37.11,22.3,34.64,0.99,31.37,35.06,0.45
164,110,1980-01-01 00:00:00,17,en,844429979,3.0,2.0,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,pacman avoiding the enemies,1.0,1.0,1.0,0.0,0.0,0.0,6.0,the powerup made it to change location,,0.0,staying in a far location.,1.0,1.0,1.0,0.0,0.0,0.0,5.0,avoiding the enemies,,1.0,used the shield powerup,1.0,0.0,1.0,1.0,0.0,0.0,7.0,he boxed up the enemies.,4.0,4.0,2.0,,3.0,3.0,,,,0.0,0.0,1.0,7.0,hes faster and sharper,,,0.0,0.0,2.0,7.0,hes faster and more winning,,,-1.0,-1.0,2.0,4.0,looks more advanced,4.0,4.0,2.0,,3.0,4.0,,30.0,229ba22e8,,1475.12,267.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.36,,,,,,,36.17,,,,,,,678.48,,,,,,,,,,24.53,,,,,,,,23.17,,,,,,,,17.78,,,,,,,,,,,,,,,,,,,,,,,,,1.33,10.81,40.92,61.26,6.11,106.65,128.05,7.38,7.46,1.5
165,111,1980-01-01 00:00:00,17,en,516288534,4.0,2.0,,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,8,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,He seems to be trying to eat the ghosts.,1.0,0.0,1.0,0.0,1.0,0.0,4.0,In the video he seemed to have eaten ghosts often so I assumed that was his strategy.,,1.0,He seemed to be trying to clear the board and waiting for the ghost so he could eat them.,1.0,1.0,0.0,0.0,1.0,0.0,3.0,I felt he was trying to clear sections of the board but also wait around for the power pill so he could eat the ghosts.,,2.0,He seemed to want to clear the board and was not concerned with getting cherries or eating the ghosts.,1.0,1.0,1.0,0.0,0.0,0.0,5.0,The character of pacman is important because you can't play without him but he was more interested in eating the pellets and clearing the board than anything else.,3.0,1.0,2.0,,2.0,2.0,,,,1.0,1.0,1.0,5.0,He seemed better at eating the ghosts.,,,1.0,1.0,2.0,4.0,He seemed better at clearing the board and ate more ghosts.,,,3.0,1.0,1.0,1.0,It seemed like he did a better job eating ghosts.,2.0,1.0,3.0,,2.0,1.0,,30.0,95ea22e7,,1057.37,49.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.72,,,,,,,110.01,,,,,,,127.2,,,,,,,,,,90.42,,,,,,,,70.52,,,,,,,,86.2,,,,,,,,,,,,,,,,,,,,,,,,,0.55,263.15,52.92,1.39,27.34,19.73,1.19,34.14,29.08,0.79
166,112,1980-01-01 00:00:00,17,en,330751914,4.0,1.0,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,"He focused on pills nearby. When a power pill was available, he ate it, and did proceed to chase the nearby ghost once it was blue.",1.0,1.0,0.0,0.0,1.0,0.0,7.0,He definitely pursued the blue ghost after consuming the power pill. He preferred continuing toward normal pills when they were present.,,1.0,"Looking directly in front of the character, and eating ghosts when they're very close.",1.0,0.0,0.0,0.0,1.0,0.0,6.0,"The green focus indicator was concentrated on the area immediately around Pacman, and occasionally on ghosts in his immediate vicinity.",,1.0,"Staying in its immediate area, and focusing on the pills immediately nearby.",1.0,1.0,1.0,0.0,0.0,0.0,6.0,"He stayed in one area mostly, and focused on eating pills nearby. He seems to have accidentally consumed a power pill toward the end.",4.0,3.0,4.0,,3.0,2.0,,,,1.0,1.0,1.0,7.0,"Player b retraced his steps frequently, leading to low scoring periods.",,,1.0,1.0,2.0,6.0,He seemed to prioritize higher scoring moves and focused farther into the future.,,,1.0,1.0,2.0,3.0,"Player b seemed about to understand when ghosts were nearby is a better time to eat power pills. Both seemed to reprioritize eating normal pills, but A seemed to retread empty space frequently.",2.0,3.0,4.0,,3.0,2.0,,40.0,185ea22e7,,927.97,45.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.77,,,,,,,133.41,,,,,,,121.23,,,,,,,,,,79.06,,,,,,,,85.21,,,,,,,,122.41,,,,,,,,,,,,,,,,,,,,,,,,,0.68,44.25,24.48,1.0,33.67,17.61,1.07,26.3,53.58,1.12
